,MW,type
FMNtex_num4,41.2198,proteozyme
AI2K,57.5448,proteozyme
CLBtex_num1,117.9999,proteozyme
CLBtex_num2,116.766,proteozyme
CLBtex_num3,41.2198,proteozyme
CLBtex_num4,121.1044,proteozyme
ACOXT,83.3415,proteozyme
2HESR_num1,64.7832,proteozyme
2HESR_num2,49.0318,proteozyme
CHOLID,107.1144,proteozyme
CHOLATEtpp,44.6875,proteozyme
4ABZGLUH,197.5637,proteozyme
4ABZGLUtr,54.8859,proteozyme
PHDA,204.1006,proteozyme
TEO2M,45.0615,proteozyme
PACOAT,59.403,proteozyme
CYSItpp,32.8656,proteozyme
DHPTDNR,47.8104,proteozyme
DHPTDNRN,47.8104,proteozyme
PCNO,69.4475,proteozyme
HPACOAT,59.403,proteozyme
PUACGAMtr,66.8476,proteozyme
DC6PDA,27.7737,proteozyme
5DGLCNR,27.5627,proteozyme
PIt2rpp_num1,53.389,proteozyme
PIt2rpp_num2,53.8087,proteozyme
LEUt2rpp,46.2087,proteozyme
LCTStpp,46.5033,proteozyme
ILEt3pp,44.7776,proteozyme
METt3pp_num1,23.2007,proteozyme
METt3pp_num2,44.7776,proteozyme
GSNt3pp,41.842,proteozyme
CLtipp,44.1534,proteozyme
5DKGR_num1,27.07,proteozyme
5DKGR_num2,27.5627,proteozyme
PItpp,59.467,proteozyme
LEUt3pp_num1,23.2007,proteozyme
LEUt3pp_num2,44.7776,proteozyme
INSt3pp,41.842,proteozyme
INDOLEt2rpp,44.3326,proteozyme
ILEt2rpp,46.2087,proteozyme
GLYtpp,119.12,proteozyme
PYK6,205.4286,proteozyme
FADt,54.1986,proteozyme
FADtex_num1,41.2198,proteozyme
FADtex_num2,116.766,proteozyme
FADtex_num3,121.1044,proteozyme
FADtex_num4,117.9999,proteozyme
AI2abcpp,219.1786,proteozyme
PAI2I,11.2548,proteozyme
4HBZt3pp,108.366,proteozyme
CURR,75.2195,proteozyme
LKDRA,173.4961,proteozyme
METNA,38.4954,proteozyme
XYHDL,528.4762,proteozyme
2DGLCtex_num1,121.1044,proteozyme
2DGLCtex_num2,41.2198,proteozyme
2DGLCtex_num3,116.766,proteozyme
2DGLCtex_num4,117.9999,proteozyme
E4PP_num1,29.7077,proteozyme
E4PP_num2,23.0075,proteozyme
E4PP_num3,30.4128,proteozyme
E4PP_num4,20.7798,proteozyme
E4PP_num5,24.3302,proteozyme
PUACGAMS,66.8476,proteozyme
RU5PP,23.0075,proteozyme
6D6SFK,31.7277,proteozyme
3SLAR,124.6326,proteozyme
SQtex,27.2003,proteozyme
URATEtex_num1,117.9999,proteozyme
URATEtex_num2,121.1044,proteozyme
URATEtex_num3,116.766,proteozyme
URATEtex_num4,41.2198,proteozyme
CBL1tonex,136.3158,proteozyme
CBItonex,136.3158,proteozyme
ARHGDx,176.7031,proteozyme
CPL,31.8451,proteozyme
INOSTO,61.1644,proteozyme
HPYRP,21.4356,proteozyme
PSURIK,33.573,proteozyme
Ftex_num1,121.1044,proteozyme
Ftex_num2,116.766,proteozyme
Ftex_num3,117.9999,proteozyme
Ftex_num4,41.2198,proteozyme
CYSItex_num1,41.2198,proteozyme
CYSItex_num2,117.9999,proteozyme
CYSItex_num3,116.766,proteozyme
CYSItex_num4,121.1044,proteozyme
SERtpp,32.3242,proteozyme
QUINDHyi,62.4556,proteozyme
PNSPA,26.4826,proteozyme
4HTHRK,67.2473,proteozyme
URATEtpp,51.758,proteozyme
CS1tex_num1,116.766,proteozyme
CS1tex_num2,117.9999,proteozyme
CS1tex_num3,121.1044,proteozyme
CS1tex_num4,41.2198,proteozyme
ADOCBLtonex,136.3158,proteozyme
PETNT181pp,63.8044,proteozyme
ARMEPNS,101.1252,proteozyme
RPNTPH,42.0104,proteozyme
PRCPD,55.6956,proteozyme
MEPNtex_num1,121.1044,proteozyme
MEPNtex_num2,117.9999,proteozyme
MEPNtex_num3,116.766,proteozyme
MEPNtex_num4,41.2198,proteozyme
UDPGPT,52.4085,proteozyme
MEPNabcpp,152.999,proteozyme
OMMBLHXy,42.9535,proteozyme
OPHHXy,44.2446,proteozyme
PROD3,287.6303,proteozyme
F1PP_num1,30.4128,proteozyme
F1PP_num2,20.7798,proteozyme
F1PP_num3,23.0075,proteozyme
F1PP_num4,29.7211,proteozyme
ACP1p,98.8772,proteozyme
3HPADHi,53.4186,proteozyme
4ABZGLUtex_num1,121.1044,proteozyme
4ABZGLUtex_num2,116.766,proteozyme
4ABZGLUtex_num3,41.2198,proteozyme
4ABZGLUtex_num4,117.9999,proteozyme
2HPTCOAT,63.9737,proteozyme
MC6PH,202.05,proteozyme
SLNTabcpp_num1,182.5619,proteozyme
SLNTabcpp_num2,181.6066,proteozyme
VALt2rpp,46.2087,proteozyme
VALt3pp_num1,38.1312,proteozyme
VALt3pp_num2,44.7776,proteozyme
MN2tipp,20.117,proteozyme
PSURItpp,43.4317,proteozyme
CYSTA,87.1467,proteozyme
FE3DCITR5,28.8716,proteozyme
4HTHRA,145.9788,proteozyme
GAPP,24.3302,proteozyme
METGLCURt2pp,49.908,proteozyme
METGLCURtex_num1,121.1044,proteozyme
METGLCURtex_num2,41.2198,proteozyme
METGLCURtex_num3,116.766,proteozyme
METGLCURtex_num4,117.9999,proteozyme
FMNt,54.1986,proteozyme
AI2tex_num1,116.766,proteozyme
AI2tex_num2,121.1044,proteozyme
AI2tex_num3,117.9999,proteozyme
AI2tex_num4,41.2198,proteozyme
PAI2T,318.9274,proteozyme
CUt2pp_num1,216.2721,proteozyme
CUt2pp_num2,326.2186,proteozyme
CUt2pp_num3,127.2153,proteozyme
CUt2pp_num4,74.7838,proteozyme
CUt2pp_num5,271.2816,proteozyme
CUt2pp_num6,867.7733,proteozyme
CUt2pp_num7,573.3265,proteozyme
DHCURR,75.2195,proteozyme
RHMND,353.8117,proteozyme
3HBZCT,59.8804,proteozyme
CXSAMS,55.5533,proteozyme
THRt2rpp,48.879,proteozyme
SERt2rpp_num1,46.9063,proteozyme
SERt2rpp_num2,48.879,proteozyme
ACOAD1f,89.2244,proteozyme
AMPNTAT,16.5698,proteozyme
SQGH,77.275,proteozyme
ASPtpp,59.429,proteozyme
FUMt1pp,59.429,proteozyme
SUCCt1pp,59.429,proteozyme
QUINDH,62.4556,proteozyme
LCARSyi,37.9784,proteozyme
GTHOr_reverse,97.545,proteozyme
MAN6PI_reverse,42.85,proteozyme
TMDPP_reverse,94.4142,proteozyme
HCO3E_reverse_num1,100.3871,proteozyme
HCO3E_reverse_num2,47.5285,proteozyme
IMPC_reverse,57.3292,proteozyme
ECOAH4_reverse_num1,77.0722,proteozyme
ECOAH4_reverse_num2,159.1878,proteozyme
NDPK5_reverse_num1,23.586,proteozyme
NDPK5_reverse_num2,61.8538,proteozyme
DHORTS_reverse,77.6548,proteozyme
ICDHyr_reverse,91.5134,proteozyme
ACALD_reverse_num1,33.4425,proteozyme
ACALD_reverse_num2,3845.0896,proteozyme
ALAR_reverse_num1,77.6892,proteozyme
ALAR_reverse_num2,78.3059,proteozyme
ALATA_L_reverse_num1,91.0347,proteozyme
ALATA_L_reverse_num2,92.4324,proteozyme
PPM_reverse,44.37,proteozyme
ASPTA_reverse_num1,87.1467,proteozyme
ASPTA_reverse_num2,87.0756,proteozyme
A5PISO_reverse_num1,140.7843,proteozyme
A5PISO_reverse_num2,136.1257,proteozyme
IPPMIb_reverse,72.3693,proteozyme
PSCVT_reverse,46.0958,proteozyme
ECOAH6_reverse_num1,77.0722,proteozyme
ECOAH6_reverse_num2,159.1878,proteozyme
ENO_reverse,91.3099,proteozyme
FBA_reverse_num1,78.2945,proteozyme
FBA_reverse_num2,381.0919,proteozyme
PGI_reverse,123.0595,proteozyme
PGK_reverse,41.1182,proteozyme
RPE_reverse,24.5542,proteozyme
TALA_reverse_num1,70.4385,proteozyme
TALA_reverse_num2,35.6588,proteozyme
TKT1_reverse_num1,144.4235,proteozyme
TKT1_reverse_num2,73.0427,proteozyme
ALCD2x_reverse_num1,3845.0896,proteozyme
ALCD2x_reverse_num2,141.5183,proteozyme
RMI_reverse,188.7978,proteozyme
NDPK6_reverse_num1,23.586,proteozyme
NDPK6_reverse_num2,61.8538,proteozyme
NDPK8_reverse_num1,23.586,proteozyme
NDPK8_reverse_num2,61.8538,proteozyme
PYNP2r_reverse,162.9545,proteozyme
DURIPP_reverse_num1,94.4142,proteozyme
DURIPP_reverse_num2,155.6995,proteozyme
TRPAS2_reverse,211.0938,proteozyme
ILETA_reverse,204.5619,proteozyme
VALTA_reverse,204.5619,proteozyme
ORPT_reverse,47.134,proteozyme
PTAr_reverse_num1,463.0325,proteozyme
PTAr_reverse_num2,72.1335,proteozyme
ACKr_reverse_num1,42.4337,proteozyme
ACKr_reverse_num2,43.2904,proteozyme
ACKr_reverse_num3,43.3841,proteozyme
AIRC3_reverse,142.2426,proteozyme
ADSL2r_reverse,206.1712,proteozyme
PUNP5_reverse_num1,179.0077,proteozyme
PUNP5_reverse_num2,155.6995,proteozyme
PUNP6_reverse_num1,155.6995,proteozyme
PUNP6_reverse_num2,179.0077,proteozyme
PUNP7_reverse,179.0077,proteozyme
PUNP1_reverse,155.6995,proteozyme
PUNP2_reverse,155.6995,proteozyme
PUNP3_reverse_num1,179.0077,proteozyme
PUNP3_reverse_num2,155.6995,proteozyme
LYSAM_reverse,38.7496,proteozyme
IPPMIa_reverse,72.3693,proteozyme
MDH_reverse,64.6746,proteozyme
FUM_reverse_num1,120.2106,proteozyme
FUM_reverse_num2,120.5972,proteozyme
FUM_reverse_num3,201.9555,proteozyme
OHPBAT_reverse,79.5666,proteozyme
AGPR_reverse,35.9521,proteozyme
G1SAT_reverse,90.7322,proteozyme
GUI1_reverse,53.9872,proteozyme
PGAMT_reverse,47.5436,proteozyme
GLUR_reverse,31.002,proteozyme
UAG2E_reverse,84.4892,proteozyme
HACD5_reverse_num1,159.1878,proteozyme
HACD5_reverse_num2,77.0722,proteozyme
GHMT2r_reverse,90.6332,proteozyme
ADK4_reverse,23.586,proteozyme
KARA1_reverse,216.2761,proteozyme
KARA2_reverse,216.2761,proteozyme
ICHORS_copy2_reverse,97.5291,proteozyme
DHBD_reverse,104.9986,proteozyme
RBP4E_reverse_num1,25.2777,proteozyme
RBP4E_reverse_num2,102.0756,proteozyme
RBP4E_reverse_num3,25.5609,proteozyme
HACD6_reverse_num1,159.1878,proteozyme
HACD6_reverse_num2,77.0722,proteozyme
ECOAH1_reverse_num1,77.0722,proteozyme
ECOAH1_reverse_num2,159.1878,proteozyme
ECOAH2_reverse_num1,77.0722,proteozyme
ECOAH2_reverse_num2,159.1878,proteozyme
ECOAH3_reverse_num1,77.0722,proteozyme
ECOAH3_reverse_num2,159.1878,proteozyme
UGLT_reverse,79.2914,proteozyme
XYLI2_reverse,198.968,proteozyme
PMANM_reverse,50.4626,proteozyme
UDPG4E_reverse,74.5302,proteozyme
XYLI1_reverse,198.968,proteozyme
LCARS_reverse,81.0267,proteozyme
ALCD19_reverse_num1,141.5183,proteozyme
ALCD19_reverse_num2,3845.0896,proteozyme
RMPA_reverse,120.582,proteozyme
SBTPD_reverse,111.4315,proteozyme
GLTPD_reverse,74.7803,proteozyme
TGBPA_reverse_num1,172.3671,proteozyme
TGBPA_reverse_num2,77.9206,proteozyme
MANAO_reverse,53.5802,proteozyme
TAGURr_reverse,54.8083,proteozyme
HACD4_reverse_num1,159.1878,proteozyme
HACD4_reverse_num2,77.0722,proteozyme
HACD7_reverse_num1,77.0722,proteozyme
HACD7_reverse_num2,159.1878,proteozyme
ADK1_reverse,23.586,proteozyme
SERASr_reverse,141.991,proteozyme
MLTP2_reverse,181.0448,proteozyme
CYTK1_reverse,24.7463,proteozyme
CYTK2_reverse,24.7463,proteozyme
GK1_reverse,47.1854,proteozyme
HACD1_reverse_num1,159.1878,proteozyme
HACD1_reverse_num2,77.0722,proteozyme
HACD2_reverse_num1,159.1878,proteozyme
HACD2_reverse_num2,77.0722,proteozyme
NDPK7_reverse_num1,23.586,proteozyme
NDPK7_reverse_num2,61.8538,proteozyme
GLYAT_reverse,86.2341,proteozyme
CRNBTCT_reverse,90.2535,proteozyme
CRNCBCT_reverse,90.2535,proteozyme
CRNCDH_reverse,28.1902,proteozyme
NDPK2_reverse_num1,23.586,proteozyme
NDPK2_reverse_num2,61.8538,proteozyme
NDPK3_reverse_num1,61.8538,proteozyme
NDPK3_reverse_num2,23.586,proteozyme
NDPK4_reverse_num1,23.586,proteozyme
NDPK4_reverse_num2,61.8538,proteozyme
DGK1_reverse,47.1854,proteozyme
DTMPK_reverse,23.7831,proteozyme
NDPK1_reverse_num1,23.586,proteozyme
NDPK1_reverse_num2,61.8538,proteozyme
PGMT_reverse_num1,58.361,proteozyme
PGMT_reverse_num2,20.7798,proteozyme
PGMT_reverse_num3,23.5649,proteozyme
UMPK_reverse_num1,24.7463,proteozyme
UMPK_reverse_num2,155.8216,proteozyme
DDPGALA_reverse,21.3906,proteozyme
F6PA_reverse_num1,229.9682,proteozyme
F6PA_reverse_num2,23.5552,proteozyme
IDOND_reverse,37.1466,proteozyme
MCOATA_reverse,41.0567,proteozyme
DAPE_reverse,60.4171,proteozyme
SDPTA_reverse_num1,91.5493,proteozyme
SDPTA_reverse_num2,44.7291,proteozyme
SDPTA_reverse_num3,87.5339,proteozyme
SDPTA_reverse_num4,87.3307,proteozyme
SDPTA_reverse_num5,79.5666,proteozyme
ARAI_reverse,336.4439,proteozyme
M1PD_reverse,41.139,proteozyme
G3PD2_reverse,72.7232,proteozyme
FCI_reverse,389.86,proteozyme
FCLPA_reverse_num1,23.2225,proteozyme
FCLPA_reverse_num2,95.1013,proteozyme
UAGAAT_reverse,92.8795,proteozyme
PRPPS_reverse,34.2183,proteozyme
PRMICI_reverse,26.0326,proteozyme
SERAT_reverse,175.8998,proteozyme
ASPK_reverse_num1,177.7754,proteozyme
ASPK_reverse_num2,356.481,proteozyme
ASPK_reverse_num3,97.0635,proteozyme
ASAD_reverse,80.0358,proteozyme
CBMKr_reverse,31.6441,proteozyme
AMANAPEr_reverse,24.0737,proteozyme
NNATr_reverse,24.528,proteozyme
GAPD_reverse,142.13,proteozyme
ARGSL_reverse,50.3182,proteozyme
ACOATA_reverse,75.6698,proteozyme
MLTP3_reverse,181.0448,proteozyme
OCBT_reverse_num1,110.7213,proteozyme
OCBT_reverse_num2,110.4814,proteozyme
GARFT_reverse,23.2383,proteozyme
PHETA1_reverse_num1,87.1467,proteozyme
PHETA1_reverse_num2,87.0756,proteozyme
PHETA1_reverse_num3,204.5619,proteozyme
MCITL2_reverse,128.5386,proteozyme
ACOTA_reverse_num1,91.5493,proteozyme
ACOTA_reverse_num2,87.3307,proteozyme
ACOTA_reverse_num3,87.5339,proteozyme
ACOTA_reverse_num4,44.7291,proteozyme
PRAGSr_reverse,45.9404,proteozyme
PPAKr_reverse,43.3841,proteozyme
PPM2_reverse,44.37,proteozyme
G6PDH2r_reverse,55.7044,proteozyme
FBA3_reverse,78.2945,proteozyme
ADK3_reverse,23.586,proteozyme
HSDy_reverse_num1,177.7754,proteozyme
HSDy_reverse_num2,356.481,proteozyme
GLUtex_reverse_num1,41.2198,proteozyme
GLUtex_reverse_num2,116.766,proteozyme
GLUtex_reverse_num3,117.9999,proteozyme
GLUtex_reverse_num4,121.1044,proteozyme
GLYtex_reverse_num1,41.2198,proteozyme
GLYtex_reverse_num2,116.766,proteozyme
GLYtex_reverse_num3,117.9999,proteozyme
GLYtex_reverse_num4,121.1044,proteozyme
GLYALDtex_reverse_num1,41.2198,proteozyme
GLYALDtex_reverse_num2,116.766,proteozyme
GLYALDtex_reverse_num3,117.9999,proteozyme
GLYALDtex_reverse_num4,121.1044,proteozyme
GLYBtex_reverse_num1,41.2198,proteozyme
GLYBtex_reverse_num2,116.766,proteozyme
GLYBtex_reverse_num3,117.9999,proteozyme
GLYBtex_reverse_num4,121.1044,proteozyme
GLYCtex_reverse_num1,41.2198,proteozyme
GLYCtex_reverse_num2,116.766,proteozyme
GLYCtex_reverse_num3,117.9999,proteozyme
GLYCtex_reverse_num4,121.1044,proteozyme
GLYC3Ptex_reverse_num1,41.2198,proteozyme
GLYC3Ptex_reverse_num2,116.766,proteozyme
GLYC3Ptex_reverse_num3,117.9999,proteozyme
GLYC3Ptex_reverse_num4,121.1044,proteozyme
GLYCLTtex_reverse_num1,41.2198,proteozyme
GLYCLTtex_reverse_num2,116.766,proteozyme
GLYCLTtex_reverse_num3,117.9999,proteozyme
GLYCLTtex_reverse_num4,121.1044,proteozyme
GTPtex_reverse_num1,116.766,proteozyme
GTPtex_reverse_num2,41.2198,proteozyme
GTPtex_reverse_num3,121.1044,proteozyme
GTPtex_reverse_num4,117.9999,proteozyme
GUAtex_reverse,33.589,proteozyme
Htex_reverse_num1,41.2198,proteozyme
Htex_reverse_num2,116.766,proteozyme
Htex_reverse_num3,117.9999,proteozyme
Htex_reverse_num4,121.1044,proteozyme
H2tex_reverse_num1,41.2198,proteozyme
H2tex_reverse_num2,116.766,proteozyme
H2tex_reverse_num3,117.9999,proteozyme
H2tex_reverse_num4,121.1044,proteozyme
H2Otex_reverse_num1,41.2198,proteozyme
H2Otex_reverse_num2,121.1044,proteozyme
H2Otex_reverse_num3,34.9132,proteozyme
H2Otex_reverse_num4,27.2003,proteozyme
H2Otex_reverse_num5,37.2008,proteozyme
H2Otex_reverse_num6,116.766,proteozyme
H2Otex_reverse_num7,117.9999,proteozyme
DAPtex_reverse_num1,41.2198,proteozyme
DAPtex_reverse_num2,116.766,proteozyme
DAPtex_reverse_num3,117.9999,proteozyme
DAPtex_reverse_num4,121.1044,proteozyme
12PPDStex_reverse_num1,41.2198,proteozyme
12PPDStex_reverse_num2,116.766,proteozyme
12PPDStex_reverse_num3,117.9999,proteozyme
12PPDStex_reverse_num4,121.1044,proteozyme
DDGLCNtex_reverse_num1,41.2198,proteozyme
DDGLCNtex_reverse_num2,116.766,proteozyme
DDGLCNtex_reverse_num3,117.9999,proteozyme
DDGLCNtex_reverse_num4,121.1044,proteozyme
26DAHtex_reverse_num1,41.2198,proteozyme
26DAHtex_reverse_num2,116.766,proteozyme
26DAHtex_reverse_num3,117.9999,proteozyme
26DAHtex_reverse_num4,121.1044,proteozyme
HCINNMtex_reverse_num1,41.2198,proteozyme
HCINNMtex_reverse_num2,116.766,proteozyme
HCINNMtex_reverse_num3,117.9999,proteozyme
HCINNMtex_reverse_num4,121.1044,proteozyme
HPPPNtex_reverse_num1,121.1044,proteozyme
HPPPNtex_reverse_num2,117.9999,proteozyme
HPPPNtex_reverse_num3,41.2198,proteozyme
HPPPNtex_reverse_num4,116.766,proteozyme
ACtex_reverse_num1,41.2198,proteozyme
ACtex_reverse_num2,116.766,proteozyme
ACtex_reverse_num3,117.9999,proteozyme
ACtex_reverse_num4,121.1044,proteozyme
ACALDtex_reverse_num1,41.2198,proteozyme
ACALDtex_reverse_num2,116.766,proteozyme
ACALDtex_reverse_num3,117.9999,proteozyme
ACALDtex_reverse_num4,121.1044,proteozyme
ACMANAtex_reverse_num1,117.9999,proteozyme
ACMANAtex_reverse_num2,121.1044,proteozyme
ACMANAtex_reverse_num3,116.766,proteozyme
ACMANAtex_reverse_num4,41.2198,proteozyme
ACACT7r_reverse_num1,46.5305,proteozyme
ACACT7r_reverse_num2,81.7524,proteozyme
ACACT2r_reverse_num1,46.5305,proteozyme
ACACT2r_reverse_num2,81.7524,proteozyme
ACACT3r_reverse_num1,46.5305,proteozyme
ACACT3r_reverse_num2,81.7524,proteozyme
ACACT4r_reverse_num1,46.5305,proteozyme
ACACT4r_reverse_num2,81.7524,proteozyme
SUCFUMtpp_reverse_num1,48.4122,proteozyme
SUCFUMtpp_reverse_num2,47.9353,proteozyme
SUCFUMtpp_reverse_num3,45.7507,proteozyme
TARTRt7pp_reverse,52.9064,proteozyme
AHGDx_reverse,176.7031,proteozyme
AKGt2rpp_reverse,47.0525,proteozyme
THMDt2pp_copy2_reverse,46.1398,proteozyme
TRPt2rpp_reverse_num1,45.2107,proteozyme
TRPt2rpp_reverse_num2,44.3326,proteozyme
TRPt2rpp_reverse_num3,49.6901,proteozyme
TYRt2rpp_reverse_num1,42.8191,proteozyme
TYRt2rpp_reverse_num2,49.6901,proteozyme
URIt2pp_copy2_reverse,46.1398,proteozyme
XTSNt2rpp_reverse,46.1398,proteozyme
GALtex_reverse_num1,41.2198,proteozyme
GALtex_reverse_num2,116.766,proteozyme
GALtex_reverse_num3,117.9999,proteozyme
GALtex_reverse_num4,121.1044,proteozyme
GALCTtex_reverse_num1,41.2198,proteozyme
GALCTtex_reverse_num2,116.766,proteozyme
GALCTtex_reverse_num3,117.9999,proteozyme
GALCTtex_reverse_num4,121.1044,proteozyme
GALCTNtex_reverse_num1,41.2198,proteozyme
GALCTNtex_reverse_num2,116.766,proteozyme
GALCTNtex_reverse_num3,117.9999,proteozyme
GALCTNtex_reverse_num4,121.1044,proteozyme
GALTtex_reverse_num1,41.2198,proteozyme
GALTtex_reverse_num2,116.766,proteozyme
GALTtex_reverse_num3,117.9999,proteozyme
GALTtex_reverse_num4,121.1044,proteozyme
GALURtex_reverse_num1,41.2198,proteozyme
GALURtex_reverse_num2,116.766,proteozyme
GALURtex_reverse_num3,117.9999,proteozyme
GALURtex_reverse_num4,121.1044,proteozyme
ACACt2pp_reverse,47.5277,proteozyme
TKT2_reverse_num1,144.4235,proteozyme
TKT2_reverse_num2,73.0427,proteozyme
GAMtex_reverse_num1,41.2198,proteozyme
GAMtex_reverse_num2,116.766,proteozyme
GAMtex_reverse_num3,117.9999,proteozyme
GAMtex_reverse_num4,121.1044,proteozyme
GBBTNtex_reverse_num1,41.2198,proteozyme
GBBTNtex_reverse_num2,116.766,proteozyme
GBBTNtex_reverse_num3,117.9999,proteozyme
GBBTNtex_reverse_num4,121.1044,proteozyme
ARBt2rpp_reverse,51.6844,proteozyme
ARGAGMt7pp_reverse,93.6852,proteozyme
ASNt2rpp_reverse,54.2331,proteozyme
HIStex_reverse_num1,41.2198,proteozyme
HIStex_reverse_num2,116.766,proteozyme
HIStex_reverse_num3,117.9999,proteozyme
HIStex_reverse_num4,121.1044,proteozyme
HXAtex_reverse_num1,41.2198,proteozyme
HXAtex_reverse_num2,116.766,proteozyme
HXAtex_reverse_num3,117.9999,proteozyme
HXAtex_reverse_num4,121.1044,proteozyme
HYXNtex_reverse_num1,117.9999,proteozyme
HYXNtex_reverse_num2,121.1044,proteozyme
HYXNtex_reverse_num3,116.766,proteozyme
HYXNtex_reverse_num4,41.2198,proteozyme
IDONtex_reverse_num1,41.2198,proteozyme
IDONtex_reverse_num2,116.766,proteozyme
IDONtex_reverse_num3,117.9999,proteozyme
IDONtex_reverse_num4,121.1044,proteozyme
ILEtex_reverse_num1,41.2198,proteozyme
ILEtex_reverse_num2,116.766,proteozyme
ILEtex_reverse_num3,117.9999,proteozyme
ILEtex_reverse_num4,121.1044,proteozyme
INSTtex_reverse_num1,41.2198,proteozyme
INSTtex_reverse_num2,116.766,proteozyme
INSTtex_reverse_num3,117.9999,proteozyme
INSTtex_reverse_num4,121.1044,proteozyme
INStex_reverse,33.589,proteozyme
Ktex_reverse_num1,41.2198,proteozyme
Ktex_reverse_num2,116.766,proteozyme
Ktex_reverse_num3,117.9999,proteozyme
Ktex_reverse_num4,121.1044,proteozyme
D_LACtex_reverse_num1,41.2198,proteozyme
D_LACtex_reverse_num2,116.766,proteozyme
D_LACtex_reverse_num3,117.9999,proteozyme
D_LACtex_reverse_num4,121.1044,proteozyme
FRULYStex_reverse_num1,41.2198,proteozyme
FRULYStex_reverse_num2,116.766,proteozyme
FRULYStex_reverse_num3,117.9999,proteozyme
FRULYStex_reverse_num4,121.1044,proteozyme
GALCTt2rpp_reverse_num1,49.1421,proteozyme
GALCTt2rpp_reverse_num2,49.0092,proteozyme
ASPtex_reverse_num1,41.2198,proteozyme
ASPtex_reverse_num2,116.766,proteozyme
ASPtex_reverse_num3,117.9999,proteozyme
ASPtex_reverse_num4,121.1044,proteozyme
ACt2rpp_reverse,20.0709,proteozyme
ATPS4rpp_reverse_num1,543.6444,proteozyme
ATPS4rpp_reverse_num2,530.0127,proteozyme
INDOLEtex_reverse_num1,41.2198,proteozyme
INDOLEtex_reverse_num2,116.766,proteozyme
INDOLEtex_reverse_num3,117.9999,proteozyme
INDOLEtex_reverse_num4,121.1044,proteozyme
L_LACtex_reverse_num1,121.1044,proteozyme
L_LACtex_reverse_num2,117.9999,proteozyme
L_LACtex_reverse_num3,41.2198,proteozyme
L_LACtex_reverse_num4,116.766,proteozyme
ADEt2rpp_reverse_num1,46.8658,proteozyme
ADEt2rpp_reverse_num2,48.868,proteozyme
ADEt2rpp_reverse_num3,46.9336,proteozyme
ADNt2pp_copy2_reverse,46.1398,proteozyme
ALLTNt2rpp_reverse,52.4561,proteozyme
ECOAH8_reverse_num1,77.0722,proteozyme
ECOAH8_reverse_num2,159.1878,proteozyme
GUAtpp_reverse_num1,46.758,proteozyme
GUAtpp_reverse_num2,45.7115,proteozyme
HYXNtpp_reverse_num1,45.7115,proteozyme
HYXNtpp_reverse_num2,46.758,proteozyme
GLCRtex_reverse_num1,41.2198,proteozyme
GLCRtex_reverse_num2,116.766,proteozyme
GLCRtex_reverse_num3,117.9999,proteozyme
GLCRtex_reverse_num4,121.1044,proteozyme
GLCNtex_reverse_num1,41.2198,proteozyme
GLCNtex_reverse_num2,116.766,proteozyme
GLCNtex_reverse_num3,117.9999,proteozyme
GLCNtex_reverse_num4,121.1044,proteozyme
GLCURtex_reverse_num1,41.2198,proteozyme
GLCURtex_reverse_num2,116.766,proteozyme
GLCURtex_reverse_num3,117.9999,proteozyme
GLCURtex_reverse_num4,121.1044,proteozyme
GLNtex_reverse_num1,121.1044,proteozyme
GLNtex_reverse_num2,117.9999,proteozyme
GLNtex_reverse_num3,41.2198,proteozyme
GLNtex_reverse_num4,116.766,proteozyme
O2tex_reverse_num1,41.2198,proteozyme
O2tex_reverse_num2,116.766,proteozyme
O2tex_reverse_num3,117.9999,proteozyme
O2tex_reverse_num4,121.1044,proteozyme
OCTAtex_reverse_num1,41.2198,proteozyme
OCTAtex_reverse_num2,116.766,proteozyme
OCTAtex_reverse_num3,117.9999,proteozyme
OCTAtex_reverse_num4,121.1044,proteozyme
ORNtex_reverse_num1,41.2198,proteozyme
ORNtex_reverse_num2,116.766,proteozyme
ORNtex_reverse_num3,117.9999,proteozyme
ORNtex_reverse_num4,121.1044,proteozyme
ECOAH5_reverse_num1,77.0722,proteozyme
ECOAH5_reverse_num2,159.1878,proteozyme
FUCtpp_reverse,47.5449,proteozyme
CYTDt2pp_copy2_reverse,46.1398,proteozyme
DDGLCNt2rpp_reverse,33.6693,proteozyme
RMNtex_reverse_num1,117.9999,proteozyme
RMNtex_reverse_num2,116.766,proteozyme
RMNtex_reverse_num3,121.1044,proteozyme
RMNtex_reverse_num4,41.2198,proteozyme
PHEtex_reverse_num1,41.2198,proteozyme
PHEtex_reverse_num2,116.766,proteozyme
PHEtex_reverse_num3,117.9999,proteozyme
PHEtex_reverse_num4,121.1044,proteozyme
PItex_reverse_num1,41.2198,proteozyme
PItex_reverse_num2,116.766,proteozyme
PItex_reverse_num3,117.9999,proteozyme
PItex_reverse_num4,121.1044,proteozyme
TRSARr_reverse_num1,123.2023,proteozyme
TRSARr_reverse_num2,30.4274,proteozyme
PNTOtex_reverse_num1,41.2198,proteozyme
PNTOtex_reverse_num2,116.766,proteozyme
PNTOtex_reverse_num3,117.9999,proteozyme
PNTOtex_reverse_num4,121.1044,proteozyme
PPPNtex_reverse_num1,41.2198,proteozyme
PPPNtex_reverse_num2,116.766,proteozyme
PPPNtex_reverse_num3,117.9999,proteozyme
PPPNtex_reverse_num4,121.1044,proteozyme
